target;BJD;RV_mlc_nzp;e_RV_mlc_nzp;RV_drs_nzp;e_RV_drs_nzp;RV_mlc;e_RV_mlc;RV_drs;e_RV_drs;RV_mlc_j;e_RV_mlc_j;CRX;e_CRX;dLW;e_dLW;Halpha;e_Halpha;NaD1;e_NaD1;NaD2;e_NaD2;f_RV;FWHM_DRS;CONTRAST_DRS;BIS;RVGUESS;SNR_DRS;BJD_DRS;BERV;BERV_DRS;DRIFT;e_DRIFT;SA;NZP_mlc;dNZP_mlc;NZP_drs;dNZP_drs;TMMEAN;EXPTIME;MLCRX;E_MLCRX;TIMEID;DRIFT_LAMP;MASK;PROGID;PROGPI;AIRMASS;OBHAB;THAR_FP;DPR_TYPE
HD45364;2455294.54048;21.874;0.980;16489.696;0.877;47.8087439231;0.444543934737;16488.9648478;0.365265249265;47.8087439231;0.444543934737;5.086510715027502;4.328243779987987;0.284691388062;0.963887106832;0.443900133615582;0.00045744232766830434;0.2823424624696538;0.0005592997816799782;0.36942459272673095;0.000715524296280365;0;6.14839062075;36.2607837767;-0.00513258417932;16.3;169.6;2455294.5397;-17.2815799595;-17.2862816786;0.07;-9999999;0.014;-0.210;0.873;-0.745;-9999999;0.5;900.0061;5.08992994787;4.32195463148;2010-04-08T00:50:22.658;-9999999;K5;183.C-0972(A);Udry;-9999999;HARPS_ech_obs_all;HARPS_ech_obs_thosimult;STAR,WAVE,K0
HD45364;2455486.86953;-9.916;0.738;16456.154;0.567;14.93785625;0.558547499755;16455.2214962;0.456824815877;14.93785625;0.558547499755;1.1741811884392734;5.383712351688349;2.88583211768;1.06438573038;0.44907387620996886;0.0005898776899426186;0.27611994304349413;0.0007086083757265627;0.38006961565497294;0.0009170316514880507;0;6.15153283543;36.2579215206;-0.00618833458435;16.3;133.5;2455486.86875;16.7125166273;16.7079027842;-0.285;-9999999;0.016;-1.291;0.481;-0.949;-9999999;0.5;900.0008;1.1638280141;5.43954573229;2010-10-17T08:42:19.770;-9999999;K5;183.C-0972(A);Udry;-9999999;HARPS_ech_obs_all;HARPS_ech_obs_thosimult;STAR,WAVE,K0
HD45364;2455639.58503;16.442;0.833;16482.608;0.747;41.8337248962;0.453561231771;16482.7057388;0.378154510967;41.8337248962;0.453561231771;3.8983674026818784;3.7483595596696513;3.06847129691;1.01700056619;0.4432551969337033;0.0004468396886227644;0.2815857360039696;0.0005438768506718462;0.36285956219335497;0.0006992242263137676;0;6.14986474831;36.2487344691;-0.00346324093151;16.3;174.1;2455639.58425;-17.0948360683;-17.0995017;0.408;-9999999;0.016;-0.753;0.698;0.082;-9999999;0.51;900.0065;3.91198080277;3.81006916798;2011-03-19T01:52:43.526;-9999999;K5;183.C-0972(A);Udry;-9999999;HARPS_ech_obs_all;HARPS_ech_obs_thosimult;STAR,WAVE,K0
HD45364;2455641.58783;16.832;0.779;16483.339;0.672;42.5191528285;0.459704176543;16483.3737269;0.383630737915;42.5191528285;0.459704176543;-3.365167730906267;4.334117012484581;2.38974877134;0.900539351839;0.4448597095016204;0.0004672387283700578;0.28040263966487;0.0005602431736084357;0.3740710826330832;0.0007255243287777277;0;6.14782536517;36.2556303151;-0.00477613806035;16.3;168.3;2455641.58706;-17.2170880232;-17.2217568211;-0.131;-9999999;0.016;-0.458;0.629;0.019;-9999999;0.51;900.0076;-3.35764182038;4.40951767253;2011-03-21T01:56:55.198;-9999999;K5;183.C-0972(A);Udry;-9999999;HARPS_ech_obs_all;HARPS_ech_obs_thosimult;STAR,WAVE,K0
HD45364;2455653.56068;19.268;0.948;16486.604;1.048;45.8831637104;0.367501652134;16487.3121517;0.306567283367;45.8831637104;0.367501652134;-6.334340801095028;3.8007449807945357;-1.63805243847;0.760611060159;0.4505444275766513;0.0003740882728831311;0.2751224157297993;0.00044591192029466145;0.37577883319355876;0.000577576115108675;0;6.14490674812;36.2871881877;-0.00365833094634;16.3;211.5;2455653.5599;-17.4648658206;-17.4695413429;-0.223;-9999999;0.017;0.470;0.873;0.691;-9999999;0.49;900.0051;-6.33382402046;3.87400154125;2011-04-02T01:19:06.828;-9999999;K5;183.C-0972(A);Udry;-9999999;HARPS_ech_obs_all;HARPS_ech_obs_thosimult;STAR,WAVE,K0
HD45364;2455681.47431;20.661;1.012;16487.094;1.088;46.5027492927;0.510503535291;16487.1391664;0.423091018314;46.5027492927;0.510503535291;9.209147489311228;4.491275088132736;2.36397674372;0.962349433136;0.44688608749221476;0.0004970550470172777;0.2748273136959944;0.0006065394073181951;0.37735973229230874;0.0007873309455824099;0;6.15064768915;36.2605850034;-0.00152110230588;16.3;155.5;2455681.47354;-15.2114955672;-15.2162193066;-0.461;-9999999;0.017;-0.303;0.873;0.028;-9999999;0.48;900.0004;9.21354306971;4.49106035531;2011-04-29T23:17:05.248;-9999999;K5;183.C-0972(A);Udry;-9999999;HARPS_ech_obs_all;HARPS_ech_obs_thosimult;STAR,WAVE,K0
HD45364;2455871.84586;-18.142;0.793;16448.755;0.818;10.1102171483;0.557290007734;16450.9997522;0.462880059279;10.1102171483;0.557290007734;6.051200164348824;5.0897976302937025;-7.35856506854;1.27146824694;0.44719594450151207;0.0005883330077890358;0.27619864431642943;0.0007024344639576795;0.3799894386519494;0.0009099013427522311;0;6.14353407862;36.3260461436;-0.00410371717759;16.3;134.8;2455871.84508;14.2484867346;14.2438920082;-0.383;-9999999;0.018;2.106;0.565;2.227;-9999999;0.52;900.0057;6.05183396121;5.1295801922;2011-11-06T08:06:28.997;-9999999;K5;183.C-0972(A);Udry;-9999999;HARPS_ech_obs_all;HARPS_ech_obs_thosimult;STAR,WAVE,K0
HD45364;2456174.9063;-9.792;1.136;16456.214;1.164;17.0421590173;0.727347893206;16456.59976;0.591396072501;17.0421590173;0.727347893206;-2.184015686326411;7.728057709342203;2.57538621091;1.87114985825;0.44282977574045973;0.0006937394592662863;0.2761079887917877;0.0008576875424099398;0.3750713814619896;0.001114516217377985;0;6.16108201429;36.2506747472;-0.00560661639969;16.3;110.6;2456174.90552;15.4642339336;15.4595313219;0.117;-9999999;0.020;0.688;0.873;0.366;-9999999;0.52;900.0059;-2.21790427709;7.77138855078;2012-09-04T09:38:23.260;-9999999;K5;183.C-0972(A);Udry;-9999999;HARPS_ech_obs_all;HARPS_ech_obs_thosimult;STAR,WAVE,K0
HD45364;2456200.88675;-12.787;0.781;16454.354;0.712;14.2197504144;0.613678109892;16454.7012689;0.502961715188;14.2197504144;0.613678109892;-12.977227285776271;6.3008158168580355;9.60166965053;1.26785113613;0.4487269430955719;0.0005988347062732108;0.2756639543150144;0.0007223964502732764;0.3821249426610025;0.0009498278418364791;0;6.15762662134;36.222700091;-0.00365874633937;16.3;129.4;2456200.88597;17.2874742725;17.2828123671;-0.159;-9999999;0.020;0.862;0.483;0.327;-9999999;0.54;899.9997;-12.9835736903;6.34485454137;2012-09-30T09:07:53.165;-9999999;K5;183.C-0972(A);Udry;-9999999;HARPS_ech_obs_all;HARPS_ech_obs_thosimult;STAR,WAVE,K0
HD45364;2456262.82337;-6.172;0.759;16461.435;0.826;20.7361039392;0.510341179503;16461.7360433;0.426525456195;20.7361039392;0.510341179503;-16.435250594838077;7.3093227600730275;4.1694419909;1.03957087761;0.447625203136163;0.0005536669591392614;0.27893081376528617;0.0006449877525007363;0.37419747643661555;0.0008464637037165673;0;6.15200967305;36.2477621391;-0.00318601613924;16.3;146.3;2456262.82258;8.51765418305;8.51311749472;0.69;-9999999;0.020;0.763;0.562;0.281;-9999999;0.49;900.0008;-16.4477550874;7.35502213762;2012-12-01T07:33:05.841;-9999999;K5;183.C-0972(A);Udry;-9999999;HARPS_ech_obs_all;HARPS_ech_obs_thosimult;STAR,WAVE,K0
HD45364;2456289.77344;4.384;1.023;16472.378;1.095;30.1399000218;0.534171802881;16470.527513;0.440840443068;30.1399000218;0.534171802881;-18.0278106206082;6.377319013348824;4.54813338991;0.889903906022;0.44868224366578074;0.0005153042695423782;0.2725939912065489;0.0006137733141330524;0.37060456179006573;0.0008003365641981928;0;6.15535348596;36.2384848152;-0.0020286630868;16.3;153.1;2456289.77266;0.64999525685;0.64546969982;-1.443;-9999999;0.020;-0.390;0.873;-1.870;-9999999;0.49;900.0008;-18.0288232222;6.42970039111;2012-12-28T06:20:34.703;-9999999;K5;183.C-0972(A);Udry;-9999999;HARPS_ech_obs_all;HARPS_ech_obs_thosimult;STAR,WAVE,K0
HD45364;2456321.73775;14.717;0.724;16482.816;0.785;41.429877955;0.527328940148;16483.0540615;0.444009475742;41.429877955;0.527328940148;-7.642281748548951;6.340833599535046;11.4166822771;1.13013201335;0.4442281451604403;0.0005218476687556324;0.2744650070816009;0.0006284114707550661;0.3770095213610425;0.0008146186938486129;0;6.16157556571;36.1974270209;-0.00418913163908;16.3;150.5;2456321.73696;-8.81163100509;-8.81621639388;-0.186;-9999999;0.021;0.567;0.496;0.217;-9999999;0.49;900.0009;-7.65569048444;6.39834043872;2013-01-29T05:29:47.420;-9999999;K5;183.C-0972(A);Udry;-9999999;HARPS_ech_obs_all;HARPS_ech_obs_thosimult;STAR,WAVE,K0
HD45364;2456362.55799;20.297;0.736;16487.500;0.718;46.6906903879;0.577645497519;16487.8738315;0.478825220392;46.6906903879;0.577645497519;-14.196760614269651;6.607110647666799;6.25335979294;1.25618021039;0.44329012703132714;0.0006066114655905071;0.2813934435093231;0.0007237060239982029;0.37425445277415437;0.0009361018240965258;0;6.15573697166;36.2243054479;-0.000885915494504;16.3;131.5;2456362.55721;-16.4181110938;-16.4227521869;-0.14;-9999999;0.021;0.249;0.456;0.353;-9999999;0.5;700.0009;-14.1934900607;6.59385451412;2013-03-11T01:15:00.300;-9999999;K5;183.C-0972(A);Udry;-9999999;HARPS_ech_obs_all;HARPS_ech_obs_thosimult;STAR,WAVE,K0
HD45364;2456399.53533;12.561;0.721;16479.395;0.688;37.3706239921;0.463053079729;16477.8447669;0.388090973235;37.3706239921;0.463053079729;-11.729657029538306;6.494833757762943;5.28296978711;1.28469057025;0.4483298623228446;0.0004453074941889801;0.27494233489768644;0.0005365924115318197;0.3760514762195493;0.0006952955671608314;0;6.15696058608;36.2517318293;0.000261293875482;16.3;175.7;2456399.53454;-16.6951917053;-16.6998910735;0.721;-9999999;0.021;-1.336;0.553;-1.571;-9999999;0.48;900.0003;-11.7264838246;6.55511391217;2013-04-17T00:44:00.823;-9999999;K5;091.C-0936(A);Udry;-9999999;HARPS_ech_obs_all;HARPS_ech_obs_wavesimult;STAR,WAVE,K0
HD45364;2456592.84128;2.096;0.922;16468.607;1.092;28.8670997136;0.520519738438;16468.8777274;0.432739339409;28.8670997136;0.520519738438;-6.709580178246827;5.113488619474346;14.0086508484;1.38247259652;0.4486399206351961;0.0005022775245019445;0.2799449482593217;0.000608181995041022;0.38134713238385093;0.0007937487626173884;0;6.16549513565;36.191361848;-0.00430874843061;16.3;154.3;2456592.84049;15.7216918391;15.7170729779;0.616;-9999999;0.022;0.626;0.761;0.249;-9999999;0.51;900.0015;-6.73566621801;5.20876382454;2013-10-27T08:00:42.671;-9999999;K5;192.C-0852(A);Udry;-9999999;HARPS_ech_obs_all;HARPS_ech_obs_wavesimult;STAR,WAVE,K0
HD45364;2456609.85015;10.969;0.781;16477.833;1.070;36.5548274325;0.445883030703;16477.7680423;0.373820577893;36.5548274325;0.445883030703;-2.525325771312978;3.920394999469037;8.60916168643;1.48473543523;0.44744848353048183;0.0004904408551210488;0.27493567179230843;0.0005692987220319002;0.381063772339366;0.000740998279031015;0;6.15877240514;36.234032875;-0.00303224757705;16.3;165.9;2456609.84937;12.820250129;12.8156635285;0.612;-9999999;0.022;-0.559;0.641;-0.087;-9999999;0.51;900.0005;-2.51450817928;4.026408647;2013-11-13T08:12:18.871;-9999999;K5;192.C-0852(A);Udry;-9999999;HARPS_ech_obs_all;HARPS_ech_obs_wavesimult;STAR,WAVE,K0
HD45364;2456620.73948;16.082;1.162;16483.547;1.182;42.8067868308;0.766165924201;16483.8454929;0.626475877165;42.8067868308;0.766165924201;-9.328936253468756;7.394899951092898;14.0390151314;1.68680478858;0.4499134217664992;0.0007506515602319759;0.27587548434695675;0.0009112116758311277;0.3842504892501903;0.0011874240908719329;0;6.1662234477;36.1579235602;-0.00156254665905;16.3;104.5;2456620.7387;10.6001671464;10.5955793089;-0.35;-9999999;0.023;0.579;0.873;0.275;-9999999;0.51;1200.0005;-9.3412758082;7.39963085934;2013-11-24T05:29:47.038;-9999999;K5;192.C-0852(A);Udry;-9999999;HARPS_ech_obs_all;HARPS_ech_obs_wavesimult;STAR,WAVE,K0
HD45364;2456713.64481;6.927;0.783;16474.987;0.733;34.4104614456;0.580886648997;16475.9092557;0.481369306374;34.4104614456;0.580886648997;5.107659399554165;6.452557832403645;15.8901650035;1.46032905214;0.44534537686872416;0.0005525194502169471;0.2810416153747838;0.0006731134517234783;0.37604443331899745;0.0008733316281624352;0;6.16138928576;36.1592236854;-0.00280270208543;16.3;140.3;2456713.64403;-14.6222105608;-14.6268241488;-0.186;-9999999;0.023;1.338;0.525;0.899;-9999999;0.51;900.0014;5.10034943348;6.51565954311;2014-02-25T03:17:09.876;-9999999;K5;192.C-0852(A);Udry;-9999999;HARPS_ech_obs_all;HARPS_ech_obs_thosimult;STAR,WAVE,K0
HD45364;2456714.6473;7.709;0.889;16476.393;0.803;35.1857553616;0.803510399171;16476.7087245;0.647987222713;35.1857553616;0.803510399171;-7.1108363578422935;8.352654741056805;14.2859233351;1.97953682303;0.4477624338933742;0.0007570501736350369;0.2811312189252627;0.0009351585444983523;0.3704903907830838;0.0012168180285292997;0;6.17190016487;36.1588224679;-0.00597612587002;16.3;101.9;2456714.64651;-14.7968368137;-14.8014527278;-0.276;-9999999;0.023;1.332;0.380;0.293;-9999999;0.48;900.0007;-7.12474174728;8.39709091111;2014-02-26T03:21:15.828;-9999999;K5;192.C-0852(A);Udry;-9999999;HARPS_ech_obs_all;HARPS_ech_obs_thosimult;STAR,WAVE,K0
HD45364;2456715.63235;7.795;0.774;16476.146;0.783;34.770096788;0.662519839003;16476.7132373;0.544274467934;34.770096788;0.662519839003;-5.852533393897464;5.613450733636759;13.3983408758;1.43057580272;0.44629480348844364;0.0006669201453407993;0.2816801250530571;0.0008007308830960835;0.3767992455294311;0.0010388265726734708;0;6.16570552441;36.1783434064;-0.00352953324083;16.3;118.8;2456715.63157;-14.9344546704;-14.9390709575;-0.002;-9999999;0.023;0.830;0.400;0.544;-9999999;0.52;900.0017;-5.84590129268;5.69062558872;2014-02-27T02:59:12.711;-9999999;K5;192.C-0852(A);Udry;-9999999;HARPS_ech_obs_all;HARPS_ech_obs_thosimult;STAR,WAVE,K0
HD45364;2456716.66197;8.466;0.762;16475.805;0.671;35.0488230922;0.532580869849;16476.2432009;0.441930728998;35.0488230922;0.532580869849;2.571476432846719;4.355842367272815;14.7917983405;1.42482372629;0.4448659541352619;0.0005170146102522093;0.27573499994968764;0.0006227133857730793;0.37420808627933594;0.0008026306834980345;0;6.16532216573;36.1589893546;-0.0026562548228;16.3;152.4;2456716.66118;-15.1472757853;-15.1518992659;-0.275;-9999999;0.023;0.438;0.545;0.415;-9999999;0.52;900.0003;2.58360343511;4.44754803318;2014-02-28T03:41:55.947;-9999999;K5;192.C-0852(A);Udry;-9999999;HARPS_ech_obs_all;HARPS_ech_obs_thosimult;STAR,WAVE,K0
HD45364;2456720.57855;9.049;0.677;16476.354;0.601;35.4404821771;0.527025596859;16476.5316128;0.439646307515;35.4404821771;0.527025596859;-13.589111088858097;5.012819623346618;18.6681096848;1.07550094936;0.44825680515799937;0.0005290816809920638;0.28194818834491725;0.0006351390535062222;0.3661536673908001;0.0008212697716006697;0;6.16845008456;36.1546133293;-0.00254969857668;16.3;149.1;2456720.57777;-15.5802464395;-15.5848619634;-0.053;-9999999;0.023;0.246;0.425;0.155;-9999999;0.5;900.0006;-13.5900024869;5.09458538787;2014-03-04T01:42:23.662;-9999999;K5;192.C-0852(A);Udry;-9999999;HARPS_ech_obs_all;HARPS_ech_obs_thosimult;STAR,WAVE,K0
HD45364;2456724.55453;4.606;0.635;16471.595;0.658;30.686801572;0.432209206842;16471.9894491;0.364236801873;30.686801572;0.432209206842;-3.0512071825599447;4.1289959940936;15.973591914;1.13500801659;0.4446469973710088;0.00042235694354510807;0.2756196876847546;0.0005077003922466088;0.37388019969804365;0.0006546813378517719;0;6.16493090966;36.1588883495;-0.000475056455457;16.3;186.3;2456724.55375;-16.0415555125;-16.0461921565;0.07;-9999999;0.023;-0.064;0.466;0.371;-9999999;0.5;900.0012;-3.03644033148;4.21165832767;2014-03-08T01:08:06.150;-9999999;K5;192.C-0852(A);Udry;-9999999;HARPS_ech_obs_all;HARPS_ech_obs_thosimult;STAR,WAVE,K0
HD45364;2456726.56089;4.420;0.627;16472.768;0.528;31.044665904;0.478282964549;16473.2176038;0.400956399479;31.044665904;0.478282964549;0.5959509196355388;4.072922307934569;13.7748644693;1.27010929732;0.4450231029120307;0.0004715775476021131;0.28148809823647464;0.0005661355108180588;0.3665340902973753;0.0007326210547596271;0;6.16472069525;36.1749004697;-0.00234491720199;16.3;167.1;2456726.5601;-16.2816466648;-16.2862599028;-0.034;-9999999;0.023;0.480;0.406;0.427;-9999999;0.51;900.0005;0.602889002949;4.14444392489;2014-03-10T01:17:15.716;-9999999;K5;192.C-0852(A);Udry;-9999999;HARPS_ech_obs_all;HARPS_ech_obs_thosimult;STAR,WAVE,K0
HD45364;2456749.55202;-0.533;0.741;16467.076;0.797;25.7251216695;0.573477652565;16467.1663212;0.476921933065;25.7251216695;0.573477652565;-1.7521273577904883;4.396776412337054;13.1828076312;1.55575754994;0.448181682927551;0.0005754912720885572;0.2766403261903774;0.0006958401423107664;0.3740940231685845;0.0008955366558708609;0;6.16602598136;36.1858949806;-0.00124431938032;16.3;136.9;2456749.55125;-17.4409227318;-17.4456092983;0.087;-9999999;0.023;0.113;0.470;0.067;-9999999;0.5;900.0013;-1.75258014661;4.48785816717;2014-04-02T01:06:31.013;-9999999;K5;192.C-0852(A);Udry;-9999999;HARPS_ech_obs_all;HARPS_ech_obs_wavesimult;STAR,WAVE,K0
HD45364;2456750.60683;-2.125;0.939;16463.808;0.981;25.9563074519;0.705903718488;16466.0188316;0.577432107689;25.9563074519;0.705903718488;-2.3743140090499524;6.51503949188513;12.6274177714;1.96356255476;0.44347307139114134;0.0006670438523074864;0.2775012817361789;0.0008278156116827471;0.3719684152024066;0.001058609533410153;0;6.16546304715;36.1958105171;-0.00145497464515;16.3;115.7;2456750.60605;-17.5001240555;-17.5048261063;0.138;-9999999;0.023;1.936;0.619;2.188;-9999999;0.48;900.0014;-2.37088003352;6.56648044422;2014-04-03T02:25:49.133;-9999999;K5;192.C-0852(A);Udry;-9999999;HARPS_ech_obs_all;HARPS_ech_obs_wavesimult;STAR,WAVE,K0
HD45364;2456751.5059;-1.280;0.844;16466.542;0.871;25.6429462921;0.712447144273;16467.8029771;0.58648498824;25.6429462921;0.712447144273;-3.2932423018990686;6.822553179437835;13.5833917143;1.8221297579;0.44853540680018567;0.0007489172106467131;0.2834907133670104;0.0008987689586107074;0.37632747292205154;0.0011599000404873187;0;6.16793359867;36.1857242909;0.000223118551251;16.3;107.0;2456751.50511;-17.3301500292;-17.334831115;-0.006;-9999999;0.023;0.778;0.454;1.238;-9999999;0.51;900.0008;-3.29606287597;6.87664191067;2014-04-04T00:00:06.634;-9999999;K5;192.C-0852(A);Udry;-9999999;HARPS_ech_obs_all;HARPS_ech_obs_wavesimult;STAR,WAVE,K0
HD45364;2456989.82568;10.640;1.140;16476.615;1.183;36.8532723012;0.8792210671;16476.2278033;0.713496266344;36.8532723012;0.8792210671;-14.354487929966854;7.544174905629855;13.2731161526;2.29239333806;0.44770956415591256;0.0009133957360904158;0.27805111838979174;0.0010845362744758827;0.3801884629762625;0.0014002454560287326;0;6.16596846555;36.1678218196;-0.00454545832587;16.3;89.1;2456989.8249;9.44084704272;9.43625643519;0.244;-9999999;0.025;0.068;0.726;-0.412;-9999999;0.38;900.0018;-14.3718161504;7.58443615835;2014-11-28T07:38:13.580;-9999999;K5;192.C-0852(A);Udry;-9999999;HARPS_ech_obs_all;HARPS_ech_obs_wavesimult;STAR,WAVE,K0
HD45364;2456993.77889;11.402;0.925;16477.632;1.001;37.8666630066;0.588034989898;16477.731001;0.488791088185;37.8666630066;0.588034989898;-9.163578313327056;5.647808947322787;19.5236924194;1.75821923131;0.4461024458031888;0.0005938876628943379;0.28131007605028024;0.0007116731675042375;0.3714290848882221;0.0009257302344621425;0;6.168178938;36.1415293603;0.000477616981708;16.3;132.6;2456993.77811;8.49217415207;8.4875732651;-0.03;-9999999;0.025;0.320;0.714;0.074;-9999999;0.51;900.0012;-9.16848593145;5.71119915135;2014-12-02T06:28:43.013;-9999999;K5;192.C-0852(A);Udry;-9999999;HARPS_ech_obs_all;HARPS_ech_obs_wavesimult;STAR,WAVE,K0
HD45364;2457034.74658;20.345;0.839;16487.357;0.861;46.430130462;0.544730122802;16487.2978569;0.452393557521;46.430130462;0.544730122802;-8.176695276642684;5.055135529001654;13.7377932626;1.5066127614;0.4441832938578301;0.0005951439739636156;0.27546864706481905;0.0006956000009693289;0.37724428794789155;0.0009000013258504964;0;6.16559643479;36.1862227851;-0.00200081783273;16.3;136.9;2457034.7458;-3.75854041937;-3.76314184161;0.148;-9999999;0.025;-0.060;0.638;-0.084;-9999999;0.49;900.0017;-8.18275522711;5.06672351757;2015-01-12T05:41:59.227;-9999999;K5;192.C-0852(A);Udry;-9999999;HARPS_ech_obs_all;HARPS_ech_obs_wavesimult;STAR,WAVE,K0
HD45364;2457037.68175;19.024;1.006;16486.532;1.069;46.1762257282;0.557910987266;16487.6308011;0.464273347204;46.1762257282;0.557910987266;-5.651985309126807;4.906721410065596;12.5899479187;2.02470227946;0.4448966810582555;0.0005821147876327958;0.2790003070412582;0.0006894030720037273;0.3760251932144049;0.0008958924048646881;0;6.16497880601;36.1890578854;-0.00450084736871;16.3;137.3;2457037.68097;-4.51875020439;-4.52331367996;0.207;-9999999;0.025;1.007;0.837;1.074;-9999999;0.43;900.0009;-5.65684426399;4.95031557887;2015-01-15T04:09:35.756;-9999999;K5;192.C-0852(A);Udry;-9999999;HARPS_ech_obs_all;HARPS_ech_obs_wavesimult;STAR,WAVE,K0
HD45364;2457045.66593;20.776;0.718;16488.943;0.709;45.811935165;0.374700450157;16487.5584742;0.316197329991;45.811935165;0.374700450157;-0.5568653834613073;4.544920351140218;12.7084644533;1.33642217911;0.4448259609611477;0.0003757957368063283;0.2816134321957994;0.00044589314329270425;0.37855381632760554;0.0005796738554160771;0;6.16213719706;36.1968084907;-0.00357838092948;16.3;211.4;2457045.66515;-6.85106787609;-6.85566472631;0.657;-9999999;0.025;-1.109;0.612;-1.410;-9999999;0.49;900.0015;-0.555144500503;4.5732526176;2015-01-23T03:46:07.184;-9999999;K5;192.C-0852(A);Udry;-9999999;HARPS_ech_obs_all;HARPS_ech_obs_wavesimult;STAR,WAVE,K0
HD45364;2457049.66694;19.533;0.809;16486.688;0.841;44.8363712211;0.460441984994;16486.0675748;0.386436447643;44.8363712211;0.460441984994;-8.725843723668604;4.418214466568339;8.03198340354;1.4013655814;0.4426264743974448;0.0005252386599027117;0.27515385174363194;0.0006088110084275461;0.378305581915797;0.0007897953298587005;0;6.15898206856;36.2180405539;-0.00221230060758;16.3;156.9;2457049.66616;-7.98262731242;-7.98722353741;0.442;-9999999;0.025;-0.842;0.666;-0.645;-9999999;0.52;900.0003;-8.73520093939;4.45230251418;2015-01-27T03:47:16.285;-9999999;K5;192.C-0852(A);Udry;-9999999;HARPS_ech_obs_all;HARPS_ech_obs_wavesimult;STAR,WAVE,K0
HD45364;2457064.67987;21.408;0.755;16488.513;0.615;46.8777995355;0.556192085585;16488.199775;0.463039712524;46.8777995355;0.556192085585;-8.864527766996265;5.783028988751675;20.326021335;1.90555259146;0.43978672364756755;0.0005581598123678531;0.27541955254265793;0.00067460355862519;0.3777365505949981;0.0008730098780616802;0;6.17408367506;36.1316000711;-0.00471106581855;16.3;141.5;2457064.6791;-11.8185615457;-11.8231817292;0.046;-9999999;0.025;-0.675;0.511;-0.338;-9999999;0.5;900.0009;-8.86373847854;5.77865158512;2015-02-11T04:06:54.122;-9999999;K5;192.C-0852(A);Udry;-9999999;HARPS_ech_obs_all;HARPS_ech_obs_wavesimult;STAR,WAVE,K0
HD45364;2457066.60666;21.320;0.833;16489.195;0.785;46.8719663611;0.691351911352;16488.3447607;0.567587161536;46.8719663611;0.691351911352;-3.2022871391726775;6.978954670893274;17.2483104532;1.94822335588;0.44418033038328936;0.0007305523161382128;0.2759707343871267;0.0008810105300583739;0.37750209671087864;0.0011378977695159702;0;6.17357800031;36.1572992092;-0.000511388344648;16.3;109.4;2457066.60587;-12.1135231088;-12.1181177406;-0.083;-9999999;0.025;-0.593;0.466;-0.875;-9999999;0.51;900.0012;-3.20240882156;6.94240959034;2015-02-13T02:21:25.709;-9999999;K5;192.C-0852(A);Udry;-9999999;HARPS_ech_obs_all;HARPS_ech_obs_wavesimult;STAR,WAVE,K0
HD45364;2457298.88268;8.412;1.151;16491.792;1.204;16.9192605279;0.580224145833;16493.9656019;0.499733686444;16.9192605279;0.580224145833;13.754502438621882;10.37137998389451;4.00853657364;1.06924156393;0.4498235533263584;0.0006494942188527468;0.27139190663715823;0.0007427245671411472;0.38056290060076436;0.0009660711661114764;0;6.18741489759;36.0186165361;0.0164619823995;16.3;125.6;2457298.88188;17.3085620756;17.3038991258;-0.666;-9999999;0.027;2.492;0.994;2.147;-9999999;0.57;899.9983;13.7472812163;10.3875063013;2015-10-03T09:01:21.329;-9999999;K5;192.C-0852(A);Udry;-9999999;HARPS_ech_obs_all;HARPS_ech_obs_wavesimult;STAR,WAVE,K0
HD45364;2457371.71587;11.974;0.819;16495.689;0.747;19.2217374542;0.412520277435;16497.2854984;0.363710067732;19.2217374542;0.412520277435;3.2214705100758683;5.109936212255149;-0.373764355744;0.617253921478;0.4480948202435661;0.000478948473629707;0.28072899859465833;0.0005452805513403068;0.3752296485928302;0.0007027416114657581;0;6.1838179068;36.0404979705;0.0148852393702;16.3;171.1;2457371.71507;5.01363791106;5.00908107781;-0.138;-9999999;0.027;1.233;0.708;1.569;-9999999;0.47;899.9983;3.21723303358;5.1733273836;2015-12-15T04:58:07.850;-9999999;K5;192.C-0852(A);Udry;-9999999;HARPS_ech_obs_all;HARPS_ech_obs_wavesimult;STAR,WAVE,K0
HD45364;2457389.68244;7.951;0.590;16491.927;0.549;13.5972752154;0.316355518866;16491.5358818;0.287444278346;13.5972752154;0.316355518866;-8.018305716879652;5.779683447537501;-1.79617213198;0.498263774749;0.44743390017466556;0.0003763964664798741;0.2804737449493648;0.00042481817838594435;0.37368475157391823;0.0005466254089430588;0;6.18253051535;36.0547666672;0.0127412607681;16.3;219.3;2457389.68165;-0.432448770362;-0.437012881022;0.374;-9999999;0.027;-0.369;0.499;-0.418;-9999999;0.51;899.9982;-7.98314959767;5.80940712927;2016-01-02T04:09:12.237;-9999999;K5;192.C-0852(A);Udry;-9999999;HARPS_ech_obs_all;HARPS_ech_obs_wavesimult;STAR,WAVE,K0
